YEAR,BASIN,LAT,LON,SG,ALG,LAB
2018,RAN,25.113759,-80.794904,0.346875,0.16125,0.045115012523062034
2018,RAN,25.116397,-80.813781,0.534375,0.0225,0
2018,RAN,25.117908,-80.784308,0.378125,0.0525,0.16685352556237798
2018,RAN,25.119728,-80.78891,0.40625,0.075,0.24091548725398867
2018,RAN,25.121874,-80.789386,0.440625,0.10875,0.11628729074326909
2018,RAN,25.12701,-80.79494,0.40625,0.01875,0
2018,RAN,25.140292,-80.817865,0.353125,0.096875,0.14587787463037966
2018,WHP,25.039329,-80.760714,0.29375,0.03,0.2567431250055224
2018,WHP,25.04085,-80.75686,0.178125,0.36625,0.2424834951292564
2018,WHP,25.042986,-80.765434,0.20625,0.045,0.14777346112845482
2018,WHP,25.048073,-80.774212,0.163125,0.0525,0.1451111388083609
2018,WHP,25.049829,-80.753243,0.15,0.01125,0.12770727497377243
2018,WHP,25.051741,-80.765422,0.11624999999999999,0.03375,0.094244561
2018,WHP,25.053348,-80.748231,0.15,0.15,0.17406258046858927
2018,WHP,25.06256,-80.78056,0.2625,0.18562499999999998,0.2889195573180197
2018,WHP,25.065409,-80.757883,0.20625,0.0225,0.40411884620378985
2018,WHP,25.065829,-80.771293,0.209375,0.0225,0.16708436799988977
2018,WHP,25.066223,-80.747627,0.20625,0,0.17299749916121263
2018,WHP,25.066847,-80.741086,0.11249999999999999,0.00375,0.11189131029658818
2018,WHP,25.070112,-80.758842,0.075,0.02625,0.13639750198538472
2018,WHP,25.071245,-80.779193,0.178125,0.19874999999999998,0.3835454568163119
2018,WHP,25.0725,-80.786653,0.534375,0.06,0.40362303221949963
2018,WHP,25.073642,-80.754423,0.178125,0.07125,0.22850588400086333
2018,WHP,25.075496,-80.748399,0.2625,0.00375,0.23115067716150506
2018,WHP,25.0791,-80.770516,0.2625,0.02625,0.3152294568551255
2018,WHP,25.079689,-80.73035,0.15,0.056249999999999994,0.096534743
2018,WHP,25.080369,-80.734032,0.178125,0.00375,0.14531870021254983
2018,WHP,25.080645,-80.754233,0.163125,0.06,0.24409767355197956
2018,WHP,25.084679,-80.778694,0.346875,0.06,0.28347687948932326
2018,WHP,25.085589,-80.745445,0.178125,0.03375,0.24993063114800826
2018,WHP,25.08602,-80.78805,0.105,0.81875,0.20733309788765347
2018,WHP,25.087527,-80.779451,0.178125,0.041249999999999995,0.27425397044300176
2018,WHP,25.089245,-80.767455,0.290625,0.06,0.3401289024851695
2018,WHP,25.090916,-80.752053,0.15,0.0225,0.15904707411491759
2018,WHP,25.090951,-80.774671,0.290625,0.0375,0.2910010996530505
2019,JON,25.0361557,-80.91960966,0.20625,0.41500000000000004,0.1648848446339231
2019,JON,25.03656222,-80.92510874,0.290625,0.0225,0.12760585071660543
2019,JON,25.03752392,-80.91524261,0.15,0.058124999999999996,0.23663906405893897
2019,JON,25.04246868,-80.91705347,0.159375,0.21687499999999998,0.17085690219627675
2019,JON,25.04466025,-80.91089632,0.163125,0.056249999999999994,0.170570184
2019,JON,25.04513256,-80.9294853,0.178125,0.06375,0
2019,JON,25.04773224,-80.93676369,0.015,0,0
2019,JON,25.04832853,-80.9211228,0.20625,0.075,0.1398765205549318
2019,JON,25.05105929,-80.91198533,0.13125,0.159375,0.1555065582538854
2019,JON,25.05184754,-80.90543855,0.321875,0.0075,0.4101987127781207
2019,JON,25.05412437,-80.90816932,0.2625,0.00375,0.31991008052575737
2019,JON,25.05440503,-80.92814102,0.056249999999999994,0.0075,0
2019,JON,25.0563809,-80.91285842,0.2625,0.01875,0.19888082914465444
2019,JON,25.06121751,-80.9399377,0.12,0.00375,0
2019,JON,25.06164948,-80.91450732,0.20625,0,0
2019,JON,25.0626935,-80.90270445,0.2625,0.01875,0.29200107744750603
2019,JON,25.06319641,-80.94405758,0.075,0.01125,0
2019,RAN,25.10318826,-80.78987633,0.290625,0.10124999999999999,0.1437377082671955
2019,RAN,25.10477,-80.78458,0.5,0.57875,0.5004009427939301
2019,RAN,25.10653318,-80.79364269,0.475,0.02625,0.3817999465335787
2019,RAN,25.10729324,-80.8016363,0.163125,0.610625,0.33265320949021326
2019,RAN,25.10768128,-80.79822255,0.15,0.12,0.29649482415213024
2019,RAN,25.10979852,-80.79470014,0.290625,0.04875,0.3874353930904291
2019,RAN,25.11082551,-80.80859573,0.15,0.178125,0.048245026425471904
2019,RAN,25.11248692,-80.7841792,0.265625,0.105,0.36825339917792493
2019,RAN,25.11300555,-80.77923674,0.2225,0.844375,0.2912925200515585
2019,RAN,25.1143241,-80.79406827,0.20625,0.09375,0.21843185052364655
2019,RAN,25.11503961,-80.81705924,0.20625,0.3275,0.288901843
2019,RAN,25.11504665,-80.80213534,0.290625,0.105,0.14880614870747172
2019,RAN,25.11610618,-80.78314067,0.5,0.08625,0.40068849255690825
2019,RAN,25.11631015,-80.8114127,0.29375,0.121875,0
2019,RAN,25.11738395,-80.82579152,0.0825,0.42,0.074476815
2019,RAN,25.11967466,-80.78590544,0.5625,0.11249999999999999,0.3680781426286784
2019,RAN,25.12059268,-80.81411826,0.2625,0.11624999999999999,0
2019,RAN,25.12167643,-80.78977142,0.2625,0.333125,0.3518365814751949
2019,RAN,25.1263,-80.79349,0.105,0.12375,0.08067831
2019,RAN,25.13250566,-80.80975614,0.178125,0.03,0
2019,RAN,25.13945533,-80.81733364,0.14625,0.03375,0
2019,WHP,25.03925571,-80.75952483,0.15,0.0525,0.19557560971833426
2019,WHP,25.04402752,-80.77076418,0.346875,0.0075,0.2542632039848446
2019,WHP,25.05252558,-80.77612213,0.11624999999999999,0.15,0.19912089498992097
2019,WHP,25.05411549,-80.7632911,0.15,0.0375,0.17379753960308125
2019,WHP,25.05698534,-80.75332367,0.234375,0.03,0.4502049271164185
2019,WHP,25.05865051,-80.74264415,0.346875,0.02625,0.6574206128757091
2019,WHP,25.06009251,-80.75774454,0.234375,0.181875,0.1747652399681892
2019,WHP,25.06438432,-80.77094821,0.265625,0.01125,0.4626235348998102
2019,WHP,25.06569609,-80.74985584,0.15,0.01875,0.21117237609917472
2019,WHP,25.06581,-80.74293,0.20625,0.538125,0.259976532
2019,WHP,25.06608463,-80.7780868,0.20625,0.16499999999999998,0.3035487854046786
2019,WHP,25.06913384,-80.78144528,0.250625,0.1725,0.22984741402501924
2019,WHP,25.07125618,-80.76882231,0.2625,0.045,0.4268760488551356
2019,WHP,25.07163,-80.74074,0.15,0.075,0.21086061769928835
2019,WHP,25.07322558,-80.77223682,0.2625,0.01875,0.17404484803989012
2019,WHP,25.07540827,-80.7549628,0.11624999999999999,0.06375,0.20302864254164338
2019,WHP,25.07573926,-80.7343983,0.15,0.01875,0.1765623676098433
2019,WHP,25.07749262,-80.7615809,0.178125,0.135,0.2191060992210716
2019,WHP,25.08005941,-80.76907725,0.148125,0.06375,0.2932490755806939
2019,WHP,25.08248008,-80.78221889,0.375,0.00375,0.4588714274344301
2019,WHP,25.08343564,-80.73717121,0.378125,0.136875,0.2836397803713173
2019,WHP,25.08412787,-80.74845997,0.31875,0.01125,0.4251154907121939
2019,WHP,25.08465,-80.73051,0.35,0.34125,0.364419957
2019,WHP,25.08469,-80.78967,0.38125,0.33187500000000003,0.3568692983106664
2019,WHP,25.08767356,-80.77958614,0.290625,0.135,0.39495368014284693
2019,WHP,25.08793357,-80.74312519,0.2625,0.53625,0.34515874891252196
2019,WHP,25.08895869,-80.75407369,0.2625,0.0375,0.2626856851072954
2019,WHP,25.08991716,-80.77401162,0.375,0,0.4052888050051154
2019,WHP,25.0923786,-80.760064,0.20625,0.045,0.1941744111864105
